text,language_ID,language_name,abbr,language_type,macro_region,natives,non_natives,SI,GI,total_no_tokens,corpus
HEB_007_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,708,2872,4412,FRED
HEB_008_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,567,2146,3252,FRED
HEB_009_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,187,863,1381,FRED
HEB_010_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,576,2612,4259,FRED
HEB_011_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,761,3375,5156,FRED
HEB_012_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,296,1297,2073,FRED
HEB_013_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,309,1246,2018,FRED
HEB_014_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,473,1858,3005,FRED
HEB_015_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,1579,6469,9168,FRED
HEB_016_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,631,2279,3096,FRED
HEB_017_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,690,2963,4285,FRED
HEB_018_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,2532,9816,14590,FRED
HEB_019_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,322,1277,2249,FRED
HEB_020_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,204,900,1368,FRED
HEB_021_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,899,3730,5720,FRED
HEB_022_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,485,2230,3815,FRED
HEB_023_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,359,1555,2459,FRED
HEB_024_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,559,2685,4368,FRED
HEB_025_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,1249,5169,7617,FRED
HEB_026_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,100,392,551,FRED
HEB_027_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,455,2016,3348,FRED
HEB_028_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,511,2187,3499,FRED
HEB_029_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,245,1126,2002,FRED
HEB_030_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,879,3668,5449,FRED
HEB_031_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,842,3709,5693,FRED
HEB_032_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,1513,6069,9204,FRED
HEB_033_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,673,2783,4031,FRED
HEB_034_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,720,3062,4866,FRED
HEB_035_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,516,2281,3646,FRED
HEB_036_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,452,1873,3034,FRED
HEB_037_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,869,3233,4500,FRED
HEB_038_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,371,1432,2361,FRED
HEB_039_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,183,675,1015,FRED
HEB_040_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,809,3311,5152,FRED
HEB_041_clean_R1000.txt,82,Hebridean English,HebE,L1t,BI,13720,11604,364,1446,2337,FRED
IND_s1a-001_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,186,891,1685,ICE
IND_s1a-002_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,250,862,1825,ICE
IND_s1a-003_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,320,1387,2287,ICE
IND_s1a-004_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,324,1306,2392,ICE
IND_s1a-005_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,297,1251,2156,ICE
IND_s1a-006_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,328,1220,2151,ICE
IND_s1a-007_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,161,944,1748,ICE
IND_s1a-008_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,314,1277,2321,ICE
IND_s1a-009_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,251,1209,2289,ICE
IND_s1a-010_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,321,1383,2096,ICE
IND_s1a-011_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,364,1573,2489,ICE
IND_s1a-012_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,369,1413,2470,ICE
IND_s1a-013_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,306,1284,2204,ICE
IND_s1a-014_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,268,1307,2258,ICE
IND_s1a-015_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,247,1053,1914,ICE
IND_s1a-016_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,287,1200,2130,ICE
IND_s1a-017_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,322,1271,2172,ICE
IND_s1a-018_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,308,1211,2126,ICE
IND_s1a-019_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,319,1225,2250,ICE
IND_s1a-020_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,304,1151,2077,ICE
IND_s1a-021_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,325,1226,2238,ICE
IND_s1a-022_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,296,1217,2165,ICE
IND_s1a-023_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,352,1423,2391,ICE
IND_s1a-024_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,332,1245,2159,ICE
IND_s1a-025_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,254,1154,2214,ICE
IND_s1a-026_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,338,1287,2223,ICE
IND_s1a-027_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,293,1115,2039,ICE
IND_s1a-028_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,322,1325,2411,ICE
IND_s1a-029_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,253,1172,2083,ICE
IND_s1a-030_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,266,1271,2193,ICE
IND_s1a-031_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,303,1324,2110,ICE
IND_s1a-032_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,251,1006,1980,ICE
IND_s1a-033_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,329,1334,2263,ICE
IND_s1a-034_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,198,842,1514,ICE
IND_s1a-035_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,333,1210,2232,ICE
IND_s1a-036_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,258,1058,1989,ICE
IND_s1a-037_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,280,1166,1986,ICE
IND_s1a-038_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,361,1507,2480,ICE
IND_s1a-039_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,318,1289,2241,ICE
IND_s1a-040_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,412,1573,2590,ICE
IND_s1a-041_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,303,1144,2164,ICE
IND_s1a-042_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,240,1101,2013,ICE
IND_s1a-043_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,232,986,1829,ICE
IND_s1a-044_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,267,1195,2124,ICE
IND_s1a-045_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,307,1299,2180,ICE
IND_s1a-046_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,293,1173,2168,ICE
IND_s1a-047_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,329,1383,2413,ICE
IND_s1a-048_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,336,1265,2138,ICE
IND_s1a-049_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,292,1331,2246,ICE
IND_s1a-050_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,294,1189,2018,ICE
IND_s1a-051_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,257,1144,2218,ICE
IND_s1a-052_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,330,1396,2255,ICE
IND_s1a-053_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,303,1252,2277,ICE
IND_s1a-054_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,337,1338,2344,ICE
IND_s1a-055_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,308,1417,2482,ICE
IND_s1a-056_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,312,1327,2184,ICE
IND_s1a-057_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,238,1133,2000,ICE
IND_s1a-058_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,280,1155,2031,ICE
IND_s1a-059_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,187,793,1335,ICE
IND_s1a-060_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,333,1244,2232,ICE
IND_s1a-061_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,289,1154,2198,ICE
IND_s1a-062_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,301,1410,2441,ICE
IND_s1a-063_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,337,1174,2170,ICE
IND_s1a-064_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,354,1481,2486,ICE
IND_s1a-065_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,284,1253,2411,ICE
IND_s1a-066_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,316,1416,2390,ICE
IND_s1a-067_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,249,1063,2222,ICE
IND_s1a-068_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,282,1309,2314,ICE
IND_s1a-069_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,370,1512,2499,ICE
IND_s1a-070_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,324,1275,2160,ICE
IND_s1a-071_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,284,1279,2267,ICE
IND_s1a-072_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,310,1393,2490,ICE
IND_s1a-073_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,235,1174,2155,ICE
IND_s1a-074_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,305,1344,2363,ICE
IND_s1a-075_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,290,1243,2183,ICE
IND_s1a-076_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,301,1165,2236,ICE
IND_s1a-077_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,327,1319,2359,ICE
IND_s1a-078_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,370,1410,2254,ICE
IND_s1a-079_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,317,1400,2252,ICE
IND_s1a-080_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,287,1274,2150,ICE
IND_s1a-081_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,305,1324,2311,ICE
IND_s1a-082_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,409,1605,2749,ICE
IND_s1a-083_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,334,1410,2323,ICE
IND_s1a-084_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,277,1139,2029,ICE
IND_s1a-085_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,317,1431,2297,ICE
IND_s1a-086_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,314,1154,2216,ICE
IND_s1a-087_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,312,1397,2349,ICE
IND_s1a-088_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,397,1500,2474,ICE
IND_s1a-089_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,244,1009,1867,ICE
IND_s1a-090_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,328,1422,2390,ICE
IND_s1a-091_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,315,1264,2360,ICE
IND_s1a-092_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,332,1269,2357,ICE
IND_s1a-093_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,297,1201,2098,ICE
IND_s1a-094_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,369,1523,2945,ICE
IND_s1a-095_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,247,1170,2203,ICE
IND_s1a-096_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,362,1519,2825,ICE
IND_s1a-097_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,336,1301,2486,ICE
IND_s1a-098_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,350,1423,2381,ICE
IND_s1a-099_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,329,1258,2404,ICE
IND_s1a-100_R1000.txt,52,Indian English,IndE,L2,As,259678,128279412,224,1007,1981,ICE
IRE_s1a-001_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,321,1357,2128,ICE
IRE_s1a-002_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,401,1467,2374,ICE
IRE_s1a-003_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,394,1501,2400,ICE
IRE_s1a-004_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,370,1423,2256,ICE
IRE_s1a-005_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,345,1343,2097,ICE
IRE_s1a-006_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,387,1552,2525,ICE
IRE_s1a-007_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,392,1400,2355,ICE
IRE_s1a-008_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,323,1176,1986,ICE
IRE_s1a-009_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,291,1039,1661,ICE
IRE_s1a-010_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,276,970,1685,ICE
IRE_s1a-011_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,330,1230,2018,ICE
IRE_s1a-012_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,316,1289,2116,ICE
IRE_s1a-013_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,291,1186,1959,ICE
IRE_s1a-014_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,326,1392,2288,ICE
IRE_s1a-015_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,397,1470,2296,ICE
IRE_s1a-016_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,375,1268,2131,ICE
IRE_s1a-017_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,345,1275,1997,ICE
IRE_s1a-018_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,352,1546,2394,ICE
IRE_s1a-019_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,312,1215,2053,ICE
IRE_s1a-020_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,369,1463,2255,ICE
IRE_s1a-021_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,281,1074,1721,ICE
IRE_s1a-022_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,340,1194,1977,ICE
IRE_s1a-023_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,339,1160,1953,ICE
IRE_s1a-024_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,340,1226,2021,ICE
IRE_s1a-025_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,350,1187,1926,ICE
IRE_s1a-026_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,299,1267,2047,ICE
IRE_s1a-027_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,297,1211,1997,ICE
IRE_s1a-028_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,309,1229,1959,ICE
IRE_s1a-029_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,390,1389,2131,ICE
IRE_s1a-030_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,307,1125,1911,ICE
IRE_s1a-031_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,367,1393,2196,ICE
IRE_s1a-032_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,291,1204,1965,ICE
IRE_s1a-033_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,335,1327,2328,ICE
IRE_s1a-034_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,310,1114,1936,ICE
IRE_s1a-035_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,323,1379,2157,ICE
IRE_s1a-036_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,298,1211,1950,ICE
IRE_s1a-037_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,393,1502,2355,ICE
IRE_s1a-038_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,257,1186,2002,ICE
IRE_s1a-039_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,328,1437,2291,ICE
IRE_s1a-040_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,224,720,1117,ICE
IRE_s1a-041_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,343,1365,2208,ICE
IRE_s1a-042_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,300,1053,1751,ICE
IRE_s1a-043_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,360,1231,2065,ICE
IRE_s1a-044_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,341,1249,1960,ICE
IRE_s1a-045_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,323,1282,2090,ICE
IRE_s1a-046_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,276,967,1692,ICE
IRE_s1a-047_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,241,1031,1831,ICE
IRE_s1a-048_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,284,1139,1861,ICE
IRE_s1a-049_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,402,1561,2526,ICE
IRE_s1a-050_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,332,1318,2172,ICE
IRE_s1a-051_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,335,1259,2155,ICE
IRE_s1a-052_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,299,1087,1929,ICE
IRE_s1a-053_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,361,1334,2108,ICE
IRE_s1a-054_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,352,1263,1962,ICE
IRE_s1a-055_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,375,1571,2575,ICE
IRE_s1a-056_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,320,1234,2015,ICE
IRE_s1a-057_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,278,1238,1974,ICE
IRE_s1a-058_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,346,1317,2073,ICE
IRE_s1a-059_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,272,1202,2010,ICE
IRE_s1a-060_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,260,1004,1674,ICE
IRE_s1a-061_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,290,1310,2216,ICE
IRE_s1a-062_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,334,1139,1944,ICE
IRE_s1a-063_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,338,1337,2069,ICE
IRE_s1a-064_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,251,942,1426,ICE
IRE_s1a-065_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,350,1343,2335,ICE
IRE_s1a-066_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,350,1318,2114,ICE
IRE_s1a-067_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,361,1294,2117,ICE
IRE_s1a-068_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,370,1272,2022,ICE
IRE_s1a-069_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,348,1274,2117,ICE
IRE_s1a-070_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,366,1352,2105,ICE
IRE_s1a-071_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,321,1230,2129,ICE
IRE_s1a-072_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,360,1362,2254,ICE
IRE_s1a-073_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,376,1633,2529,ICE
IRE_s1a-074_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,399,1604,2521,ICE
IRE_s1a-075_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,407,1484,2496,ICE
IRE_s1a-076_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,316,1393,2315,ICE
IRE_s1a-077_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,386,1404,2278,ICE
IRE_s1a-078_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,358,1249,2084,ICE
IRE_s1a-079_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,399,1550,2412,ICE
IRE_s1a-080_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,320,1158,1970,ICE
IRE_s1a-081_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,325,1245,2080,ICE
IRE_s1a-082_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,373,1328,2180,ICE
IRE_s1a-083_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,358,1311,2136,ICE
IRE_s1a-084_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,318,1288,2134,ICE
IRE_s1a-085_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,286,1264,2184,ICE
IRE_s1a-086_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,430,1560,2497,ICE
IRE_s1a-087_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,336,1249,2076,ICE
IRE_s1a-088_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,353,1347,2198,ICE
IRE_s1a-089_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,367,1261,2190,ICE
IRE_s1a-090_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,298,1155,2000,ICE
IRE_s1a-091_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,298,1270,2222,ICE
IRE_s1a-092_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,273,1091,1943,ICE
IRE_s1a-093_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,299,1292,2090,ICE
IRE_s1a-094_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,341,1150,1988,ICE
IRE_s1a-095_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,337,1270,2040,ICE
IRE_s1a-096_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,310,1215,1943,ICE
IRE_s1a-097_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,290,1265,2180,ICE
IRE_s1a-098_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,273,1189,2039,ICE
IRE_s1a-099_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,282,1267,1990,ICE
IRE_s1a-100_R1000.txt,3,Irish English,IrE,L1c,BI,5067445,786703,300,1231,2070,ICE
JA_s1a-001_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,270,1304,2109,ICE
JA_s1a-002_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,299,1316,2195,ICE
JA_s1a-003_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,381,1461,2331,ICE
JA_s1a-004_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,285,1242,2199,ICE
JA_s1a-005_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,276,1267,2157,ICE
JA_s1a-006_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,324,1410,2511,ICE
JA_s1a-007_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,336,1569,2589,ICE
JA_s1a-008_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,348,1652,2918,ICE
JA_s1a-009_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,382,1461,2252,ICE
JA_s1a-010_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,358,1326,2140,ICE
JA_s1a-011_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,326,1393,2207,ICE
JA_s1a-012_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,307,1381,2215,ICE
JA_s1a-013_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,293,1362,2161,ICE
JA_s1a-014_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,393,1532,2551,ICE
JA_s1a-015_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,243,1281,2176,ICE
JA_s1a-016_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,253,1320,2132,ICE
JA_s1a-017_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,271,1247,2232,ICE
JA_s1a-018_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,350,1297,2101,ICE
JA_s1a-019_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,345,1318,2135,ICE
JA_s1a-020_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,309,1334,2209,ICE
JA_s1a-021_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,271,1423,2234,ICE
JA_s1a-022_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,289,1400,2178,ICE
JA_s1a-023_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,319,1311,2107,ICE
JA_s1a-024_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,268,1220,2031,ICE
JA_s1a-025_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,301,1352,2408,ICE
JA_s1a-026_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,242,1190,2166,ICE
JA_s1a-027_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,282,1245,2171,ICE
JA_s1a-028_R1000.txt,26,Jamaican English,JamE,L2,Ca,282770,2403541,233,1328,2390,ICE
